0 	 0 	 0 	 0 	 0 
0.0333333333333333	 0.0264947104259397 	 -0.0500533707173033 	 0.0778922508016251 	 0.0994248301652293 
0.0666666666666667	 0.0526772889928702 	 -0.098107991446379 	 0.148527637370081 	 0.18264718699436 
0.1	 0.0782411389803574 	 -0.142240575255799 	 0.205337573814154 	 0.236102848499671 
0.133333333333333	 0.102890925238046 	 -0.180676144284541 	 0.243061729664696 	 0.251074479589255 
0.166666666666667	 0.126348393420032 	 -0.211855784000129 	 0.25823889727241 	 0.225111213882574 
0.2	 0.148357724765325 	 -0.234497373132974 	 0.249522818164128 	 0.162428280503006 
0.233333333333333	 0.168689762968119 	 -0.247647579353904 	 0.217795731981246 	 0.0732218062684213 
0.266666666666667	 0.187144707689037 	 -0.250723243264493 	 0.166071901312606 	 -0.0279895107550694 
0.3	 0.203553093834422 	 -0.243540319881231 	 0.0992028137758401 	 -0.12472594290836 
0.333333333333333	 0.217775020075106 	 -0.226328714091174 	 0.0234142577916339 	 -0.201227486889608 
0.366666666666667	 0.229698035543227 	 -0.199731228228791 	 -0.054279442272935 	 -0.245018102732425 
0.4	 0.239234548818154 	 -0.164785052127622 	 -0.126728578272377 	 -0.248936491636993 
0.433333333333333	 0.246319542071001 	 -0.122885233711629 	 -0.187307828131618 	 -0.21230293274184 
0.466666666666667	 0.250908941125337 	 -0.0757308827578841 	 -0.230521709557752 	 -0.141032190325857 
0.5	 0.25297859420335 	 -0.025256152978044 	 -0.252500369669746 	 -0.0466741647672809 
0.533333333333333	 0.252523626105209 	 0.0264508032354288 	 -0.251341531479214 	 0.0554614445266246 
0.566666666666667	 0.249558012665592 	 0.0772369939800336 	 -0.227269662365029 	 0.148791197298851 
0.6	 0.244114407940485 	 0.124977680290945 	 -0.182600354604827 	 0.218150191619762 
0.633333333333333	 0.236244363821186 	 0.167669187877889 	 -0.121514903533773 	 0.252252805266759 
0.666666666666667	 0.226019067129472 	 0.203517269015548 	 -0.0496666235012617 	 0.245522375073051 
0.7	 0.213530574477354 	 0.231016826407082 	 0.0263442808549371 	 0.198993657885565 
0.733333333333333	 0.198893249014324 	 0.249018753900412 	 0.0995781442525552 	 0.120143274347907 
0.766666666666667	 0.182244822705465 	 0.256779881834376 	 0.163388866097696 	 0.0216777192488892 
0.8	 0.163746506023467 	 0.253992964552797 	 0.212024106345125 	 -0.0805227038731447 
0.833333333333333	 0.143581867242298 	 0.240795292827915 	 0.241138376560657 	 -0.16996996675631 
0.866666666666667	 0.121954555731354 	 0.217756366728228 	 0.248173843102308 	 -0.232229320373307 
0.9	 0.0990851790420029 	 0.185846640541096 	 0.232576675491571 	 -0.257246163602029 
0.933333333333333	 0.0752077762327161 	 0.146390483026598 	 0.19583261058311 	 -0.240964664667914 
0.966666666666667	 0.0505663753193712 	 0.101007122151605 	 0.141322019106258 	 -0.18597885989252 
1	 0.0254119760507659 	 0.0515432285555705 	 0.0740100009391103 	 -0.101113011124169 
