0.1 	 403.827718244994
0.23951159425919 	 409.229089295349
0.428225511043303 	 416.650504231717
0.66902010009622 	 426.315767124695
0.961723736499986 	 438.366960995914
1.30478425561895 	 452.925663326275
1.69606679051763 	 470.121798374594
2.13322166170346 	 490.107053210569
2.61384893599145 	 513.061342755877
3.13557100670976 	 539.196421047802
3.69606483944259 	 568.758518241839
4.29307692272925 	 602.03084098812
4.92443091195562 	 639.336307823093
5.58803216797812 	 681.040690381892
6.28187087838687 	 727.556248615177
7.00402438344734 	 779.345917477849
7.75265889634812 	 836.928094529238
8.52603064881439 	 900.88207984648
9.32248645005089 	 971.85422616059
10.1404636496458 	 1050.56486590217
10.9784895130029 	 1137.816092003
11.8351800380365 	 1234.50048056343
12.7092382590543 	 1341.61085585732
13.5994520962886 	 1460.25121172631
14.5046918173055 	 1591.64891839666
15.4239071800863 	 1737.16836035528
16.3561243277034 	 1898.32616939964
17.3004425020366 	 2076.8082376076
18.2560306396449 	 2274.48871807333
19.2221239073655 	 2493.45124717291
20.1980202290114 	 2736.01265125402
21.1830768480895 	 3004.74943343491
22.1767069651005 	 3302.52737315343
23.1783764819383 	 3632.53461280751
24.1876008803505 	 3998.31865293044
25.2039422564456 	 4403.8277306053
26.2270065289145 	 4853.45711610986
27.2564408349746 	 5352.10093109324
28.2919311250646 	 5905.21016907352
29.3331999649884 	 6518.85768704126
30.3800045525119 	 7199.81103700373
31.4321349543199 	 7955.61412020566
32.4894125687306 	 8794.67877660701
33.5516888196062 	 9726.38757044019
34.6188440874925 	 10761.2092021779
35.6907868851637 	 11910.8281714093
36.7674532864569 	 13188.2905379415
37.8488066195919 	 14608.1678846749
38.9348374391453 	 16186.7418810981
40.0255637945675 	 17942.2121874101
41.1210318177226 	 19894.9308344767
42.2213166575578 	 22067.6666739744
43.3265237968951 	 24485.904028254
44.436790794787 	 27178.1802955097
45.5522895082663 	 30176.46800111
46.6732288601933 	 33516.6076533306
47.7998582359347 	 37238.7987900041
48.9324716117441 	 41388.1578283425
50.0714125431995 	 46015.3528002813
51.2170801746024 	 51177.326831028
52.3699364721911 	 56938.1243789841
53.5305149386293 	 63369.8369071982
54.6994311380462 	 70553.6879435119
55.8773954564286 	 78581.2816051986
57.0652286507137 	 87556.043888078
58.2638809151783 	 97594.8927382117
59.474455435932 	 108830.181697837
60.6982377441949 	 121411.973575069
61.9367326638719 	 135510.716380821
63.1917113532611 	 151320.415643874
64.4652719847751 	 169062.428237683
65.7599191894512 	 188990.048079078
67.0786698545354 	 211394.122038483
68.4251968019787 	 236610.040150398
69.804028392037 	 265026.615221473
71.2208332938751 	 297097.655946332
72.6828397873473 	 333357.55149196
74.1994770968601 	 374443.154756789
75.7834033566935 	 421126.212835169
77.4522536788367 	 474364.916985869
79.2318516649527 	 535393.762550922
81.1563544908115 	 605660.445599444
83.2665005362074 	 686517.220987685
85.6338471181446 	 779600.908526677
88.3852000696414 	 886498.830889401
91.7685470868014 	 1007355.71043482
94.7391351075288 	 1095488.3369018
97.4204156226149 	 1155158.34588601
100.045993185008 	 1192462.88235895
102.657341950822 	 1207971.18607541
105.326058749263 	 1202408.70577186
108.129097806253 	 1175729.62336635
111.075372195071 	 1128672.46330424
114.075824142346 	 1065648.20812661
117.165316193324 	 990105.329121615
120.43272413176 	 903808.905767222
124.016683546244 	 807024.132590186
128.178045303483 	 697631.694420654
133.532756597288 	 568355.65499662
138.646915122682 	 460825.717778975
143.235874342704 	 378435.416830993
147.719522769676 	 310259.436548974
150 	 279911.070913155
