0.0435923162127884 	 5799991.19959294 	 407.543205097189 	 1.25720196227947
0.0857341483346829 	 5799982.53428835 	 414.970606227365 	 2.4951054208214
0.131932720811836 	 5799972.85327803 	 423.268609757964 	 3.87811221464453
0.183686825560948 	 5799961.7780242 	 432.761675551157 	 5.46030024884195
0.241355096047951 	 5799949.14433514 	 443.590538030567 	 7.26512683144485
0.304896776625861 	 5799934.85758763 	 455.836301198211 	 9.30611117047849
0.374126482341251 	 5799918.84267821 	 469.56333755753 	 11.593984227591
0.448809832495693 	 5799901.02504934 	 484.835551350216 	 14.1393993076997
0.52869995924192 	 5799881.32327702 	 501.722731955743 	 16.9539910207621
0.6135512719096 	 5799859.6460913 	 520.303107710978 	 20.0508009911995
0.703124447768144 	 5799835.89107327 	 540.664462665913 	 23.4444640686264
0.797188080254055 	 5799809.94394727 	 562.904743200393 	 27.1513095290601
0.895519090761835 	 5799781.67804394 	 587.13251818275 	 31.189437882194
0.997902711093184 	 5799750.95376881 	 613.467434303197 	 35.5787968926622
1.10413233767554 	 5799717.61801314 	 642.040720979163 	 40.3412658843199
1.21400936323104 	 5799681.50348285 	 672.995765389203 	 45.5007517569116
1.32734301752487 	 5799642.42793649 	 706.488765485036 	 51.0832980271612
1.443950221991 	 5799600.19332807 	 742.68946445547 	 57.1172074776086
1.56365545437379 	 5799554.5848522 	 781.78196899058 	 63.6331788096393
1.68629061767221 	 5799505.36988848 	 823.96565380806 	 70.6644577168685
1.81169490820823 	 5799452.29684164 	 869.456155466354 	 78.2470028897393
1.93971467886186 	 5799395.09387322 	 918.48645919735 	 86.419667581278
2.07020329479314 	 5799333.46751928 	 971.308083235143 	 95.2243974891302
2.20302098008964 	 5799267.10118831 	 1028.19236586109 	 104.706445834363
2.33803465468605 	 5799195.65353223 	 1089.43186112474 	 114.914606642373
2.47511776160246 	 5799118.75668271 	 1155.34184993895 	 125.90146735627
2.61415008506785 	 5799036.01434397 	 1226.26197399515 	 137.723682039857
2.7550175604624 	 5798946.99973274 	 1302.55800070888 	 150.442266557254
2.89761207725617 	 5798851.25335455 	 1384.62372819614 	 164.122917250848
3.0418312762659 	 5798748.28060512 	 1472.8830401049 	 178.836354779911
3.18757834261941 	 5798637.54918408 	 1567.79212099166 	 194.65869493044
3.33476179582429 	 5798518.48630779 	 1669.8418438469 	 211.671848363531
3.4832952783006 	 5798390.47570622 	 1779.56034234309 	 229.96395143656
3.63309734366832 	 5798252.85438818 	 1897.51578141157 	 249.629830409521
3.78409124598792 	 5798104.9091576 	 2024.31934085707 	 270.771501539612
3.93620473104723 	 5797945.87286233 	 2160.62842789841 	 293.498709771942
4.08936983067341 	 5797774.92035526 	 2307.15013578835 	 317.929508954228
4.24352266093226 	 5797591.16414624 	 2464.64496702289 	 344.190886740516
4.39860322496093 	 5797393.64972129 	 2633.93084110837 	 372.419437604407
4.55455522106796 	 5797181.35050392 	 2815.887408423 	 402.762087658262
4.71132585662812 	 5796953.16243133 	 3011.46069339765 	 435.376875272917
4.86886566820008 	 5796707.89811613 	 3221.66809205766 	 470.433791814814
5.02712834820352 	 5796444.28056191 	 3447.6037509261 	 508.115687166364
5.18607057840979 	 5796160.93639853 	 3690.44435640005 	 548.619245073288
5.34565187042569 	 5795856.38860024 	 3951.4553659874 	 592.156033772252
5.5058344132847 	 5795529.04864696 	 4231.99771524761 	 638.95363779639
5.66658292820263 	 5795177.20808573 	 4533.53503693066 	 689.256877338633
5.82786453050542 	 5794799.02944626 	 4857.64143166873 	 743.329122076474
5.98964859869471 	 5794392.53646041 	 5206.00983266548 	 801.453706931253
6.1519066505826 	 5793955.60353198 	 5580.46101016584 	 863.935457854448
6.31461222639762 	 5793485.9443985 	 5982.95326509615 	 931.102336407804
6.47774077874199 	 5792981.0999222 	 6415.59286516411 	 1003.30721263874
6.64126956926257 	 5792438.42494252 	 6880.64528092581 	 1080.9297765539
6.80517757188531 	 5791855.07411675 	 7380.54728388926 	 1164.37859936802
6.96944538245486 	 5791227.98666968 	 7917.91997366201 	 1254.09335666066
7.13405513461632 	 5790553.86996689 	 8495.58280649797 	 1350.54722661831
7.29899042177544 	 5789829.18181893 	 9116.5687033902 	 1454.24947768261
7.46423622497491 	 5789050.11141669 	 9784.14032213376 	 1565.74826117907
7.6297788465301 	 5788212.55878954 	 10501.8075845911 	 1685.6336258754
7.79560584927368 	 5787312.1126693 	 11273.346557775 	 1814.54077292874
7.96170600126899 	 5786344.02663328 	 12102.8197953852 	 1953.15357134201
8.12806922586243 	 5785303.19338899 	 12994.598255137 	 2102.20835587829
8.29468655695917 	 5784184.11705191 	 13953.3849166934 	 2262.49803139915
8.46155009942091 	 5782980.88325488 	 14984.2402353015 	 2434.87650981913
8.62865299450122 	 5781687.12691422 	 16092.6095774468 	 2620.26350833182
8.7959893902522 	 5780295.99746267 	 17284.3527970434 	 2819.64974029009
8.96355441685595 	 5778800.12134285 	 18565.7761239998 	 3034.10253314939
9.1313441668561 	 5777191.56153724 	 19943.6665515213 	 3264.77191124516
9.29935568028738 	 5775461.77389069 	 21425.3289243901 	 3512.89718491907
9.46758693472703 	 5773601.5599605 	 23018.6259478224 	 3779.81409168254
9.63603684031854 	 5771601.01610472 	 24732.021355509 	 4066.96253977089
9.80470523984791 	 5769449.47849406 	 26574.6264962813 	 4375.89500966207
9.97359291398471 	 5767135.4637033 	 28556.2506217154 	 4708.28567499125
10.1427015918354 	 5764646.604507 	 30687.4551821254 	 5065.94031087711
10.3120339669944 	 5761969.58046884 	 32979.6124660681 	 5450.80706509191
