#r	f_eps		exact
0 	 0.000999 	 0
0.08 	 0.0738491932553949 	 0.0738493077109309
0.16 	 0.136342770736179 	 0.136343006234594
0.24 	 0.188790304377985 	 0.188790686655973
0.32 	 0.232367120928314 	 0.232367691863581
0.4 	 0.268127204267736 	 0.268128018414256
0.48 	 0.297014906385069 	 0.297016028066948
0.56 	 0.319875574873758 	 0.319877075755336
0.64 	 0.337465194303165 	 0.337467151387551
0.72 	 0.350459130284687 	 0.35046162429118
0.8 	 0.359460057250744 	 0.359463171293777
0.88 	 0.365005143714041 	 0.365008962279792
0.96 	 0.367572562393015 	 0.367577170536108
1.04 	 0.36758738647024 	 0.367592869237131
1.12 	 0.365426927969845 	 0.365433369977804
1.2 	 0.361425569103323 	 0.361433054294643
1.28 	 0.355879133072334 	 0.355887744580088
1.36 	 0.349048836522375 	 0.349058656656836
1.44 	 0.341164862170942 	 0.341175972502255
1.52 	 0.332429586649556 	 0.332442068167366
1.6 	 0.323020495447522 	 0.323034428791449
1.68 	 0.313092813990906 	 0.313108279746209
1.76 	 0.302781881306944 	 0.302798960328569
1.84 	 0.292205290212782 	 0.292224064036734
1.92 	 0.281464816034967 	 0.281485367290272
2 	 0.270648153600195 	 0.270670566473225
2.08 	 0.259830480693928 	 0.259854841373051
2.16 	 0.24907586416186 	 0.249102261442215
2.24 	 0.238438524060036 	 0.238467049809526
2.32 	 0.227963968885491 	 0.227994718602119
2.4 	 0.217690014448456 	 0.21772308789459
2.48 	 0.207647697626595 	 0.207683199468646
2.56 	 0.197862095153401 	 0.197900135534847
2.64 	 0.188353056418224 	 0.188393751628859
2.72 	 0.179135858842372 	 0.179179332039816
2.8 	 0.170221793404334 	 0.17026817535061
2.88 	 0.161618687190969 	 0.161668116962305
2.96 	 0.153331369063115 	 0.153383994831268
3.04 	 0.14536208419148 	 0.145418064062363
3.12 	 0.137710862578229 	 0.137770365469442
3.2 	 0.130375846184695 	 0.130439052730772
3.28 	 0.123353578832472 	 0.123420682327538
3.36 	 0.116639262658875 	 0.116710470054321
3.44 	 0.110226984558203 	 0.110302517527841
3.52 	 0.104109915683105 	 0.10419001179098
3.6 	 0.0982804869664096 	 0.0983654008102531
3.68 	 0.0927305428776449 	 0.092820547393636
3.76 	 0.0874514760068077 	 0.0875468638096126
3.84 	 0.0824343443489858 	 0.0825354291651452
3.92 	 0.0776699732054811 	 0.0777770913979314
4 	 0.0731490433219712 	 0.0732625555549366
4.08 	 0.0688621669009874 	 0.0689824598630374
4.16 	 0.0647999526819611 	 0.0649274409471285
4.24 	 0.0609530613865132 	 0.0610881894147963
4.32 	 0.0573122526315968 	 0.057455496903357
4.4 	 0.0538684242735824 	 0.0540202955735011
4.48 	 0.0506126450703767 	 0.0507736909329098
4.56 	 0.047536181452034 	 0.0477069887820261
4.64 	 0.0446305191092385 	 0.0448117169917752
4.72 	 0.0418873799942283 	 0.0420796427486346
4.8 	 0.0392987354781001 	 0.0395027858352961
4.88 	 0.0368568159306619 	 0.0370734284545784
4.96 	 0.0345541171648137 	 0.0347841220496236
5.04 	 0.0323834043321389 	 0.0326276915241785
5.12 	 0.0303377141065891 	 0.0305972372224304
5.2 	 0.0284103536782263 	 0.028686134987956
5.28 	 0.0265948994910405 	 0.0268880345854517
5.36 	 0.0248851934198486 	 0.0251968567366463
5.44 	 0.0232753387501457 	 0.0236067889928195
5.52 	 0.021759693983401 	 0.0221122806403391
5.6 	 0.0203328673320611 	 0.0207080368123044
5.68 	 0.0189897090604571 	 0.019389011958486
5.76 	 0.0177253039347325 	 0.0181504028070399
5.84 	 0.016534963765389 	 0.0169876409347454
5.92 	 0.0154142186002019 	 0.0158963850475666
6 	 0.0143588082809914 	 0.0148725130599981
6.08 	 0.0133646736866996 	 0.0139121140497667
6.16 	 0.0124279478025339 	 0.0130114801538735
6.24 	 0.0115449470277217 	 0.0121670984625535
6.32 	 0.0107121620896001 	 0.0113756429593773
6.4 	 0.00992624911647591 	 0.0106339665483131
6.48 	 0.00918402080455937 	 0.00993909320202249
6.56 	 0.00848243751267691 	 0.00928821025987499
6.64 	 0.00781859889822642 	 0.00867866089907358
6.72 	 0.00718973503734514 	 0.008107936797798
6.8 	 0.00659319797812222 	 0.00757367100534463
6.88 	 0.00602645338700662 	 0.00707363103080211
6.96 	 0.00548707231178635 	 0.00660571215880445
7.04 	 0.00497272271535448 	 0.006167930998298
7.12 	 0.00448116263391004 	 0.00575841926800365
7.2 	 0.00401023078081381 	 0.00537541782031207
7.28 	 0.00355783902929915 	 0.00501727090368351
7.36 	 0.00312196576130969 	 0.00468242066220338
7.44 	 0.00270064695226467 	 0.00436940186974215
7.52 	 0.00229196826586966 	 0.00407683689515896
7.6 	 0.0018940595713408 	 0.00380343089414862
7.68000000000001 	 0.00150508421096836 	 0.00354796722264307
7.76000000000001 	 0.00112323439198961 	 0.00330930306612066
7.84000000000001 	 0.000746720904235992 	 0.0030863652787358
7.92000000000001 	 0.00037376767237652 	 0.00287814642584077
